element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
58845,45,43,49,1186,2,0,4,14,0,0,0,3,0,0,2,216,331.4,14.9,128.0,47.6
196118,55,51,9,207,0,0,0,7,0,0,0,0,0,0,0,25,12.6,15.4,12.0,3.7
61316,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
67089,50,51,143,3420,0,0,11,58,0,0,0,0,0,139,7,719,1019.0,0.0,0.0,102.0
59735,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
155503,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
179018,60,58,109,3020,4,2,12,48,0,0,0,5,0,0,5,356,481.6,450.2,750.0,168.0
104953,55,53,37,738,0,3,3,15,0,0,0,2,0,0,0,104,121.4,186.7,55.0,36.3
76542,50,47,4,135,0,0,0,6,0,0,0,0,0,0,0,18,17.8,39.8,0.0,5.8
50232,50,49,105,2118,6,2,8,34,0,0,0,3,0,0,15,437,559.4,597.4,344.0,150.4
180135,50,50,44,1370,1,2,2,26,0,0,0,2,1,0,0,181,235.8,217.1,155.0,60.8
153127,45,44,73,2220,1,4,8,36,0,0,0,4,1,0,3,309,368.6,227.6,189.0,78.5
38290,55,53,47,1753,0,0,5,28,0,0,0,7,0,0,0,290,288.4,230.8,44.0,56.5
180974,60,55,78,2678,2,2,9,46,0,0,0,7,0,0,3,236,330.8,433.4,641.0,140.5
58771,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
114243,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
92159,45,43,64,1492,2,2,3,24,0,0,0,0,0,0,6,283,345.4,196.0,198.0,74.1
155513,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
170137,55,52,92,1860,3,5,8,22,0,0,0,0,0,0,7,321,434.0,423.4,542.0,139.8
111773,45,43,37,1015,0,1,3,23,0,0,0,0,0,0,2,187,184.4,28.8,39.0,25.2
40142,55,54,34,617,0,4,2,10,0,0,0,1,0,0,0,87,136.6,162.0,211.0,51.1
223175,45,45,27,572,2,0,1,11,0,0,0,1,0,0,2,104,102.8,51.6,49.0,20.4
104547,50,50,58,842,4,2,4,15,0,0,0,2,0,0,10,190,217.0,86.2,348.0,64.7
19838,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
232957,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
232977,40,39,1,16,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2
156069,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
126407,50,47,19,747,0,0,2,16,0,0,0,2,0,0,0,113,104.6,101.0,20.0,22.5
116543,55,53,19,472,1,0,0,13,0,0,0,0,1,0,0,81,84.2,88.1,38.0,21.0
232979,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
84384,45,43,9,585,0,0,0,13,0,0,0,0,0,0,0,77,121.2,2.6,42.0,16.6
198826,45,44,38,2644,0,0,3,62,1,0,0,3,1,0,0,447,602.8,57.0,119.0,78.3
232980,45,42,66,3240,0,2,5,71,0,0,0,7,0,0,3,489,566.6,385.2,237.0,119.0
192303,45,44,35,1430,0,1,3,27,0,0,0,3,0,0,1,247,366.4,25.5,62.0,45.6
194799,45,44,48,2301,1,0,3,56,0,0,0,4,0,0,3,384,439.0,262.2,130.0,83.3
83428,40,40,23,1261,0,0,2,25,1,0,0,4,0,0,1,214,318.8,3.6,76.0,40.0
57127,65,64,139,2884,11,3,6,59,0,0,0,3,0,0,21,444,545.0,379.5,1202.0,211.8
179587,55,52,13,41,1,0,0,2,0,0,0,0,0,0,1,50,44.2,3.4,25.0,7.0
20480,45,46,109,3240,0,0,5,68,1,2,0,4,0,131,10,668,1063.0,0.0,0.0,106.3
18499,40,41,11,158,0,0,0,6,0,1,0,0,0,7,2,46,65.0,0.0,0.0,6.5
37614,65,62,29,624,1,0,0,19,0,0,0,3,0,0,1,116,123.0,107.9,123.0,35.4
195546,60,60,94,2458,1,7,3,54,0,0,0,6,1,0,12,464,711.6,1196.7,401.0,231.1
89470,55,53,52,1374,1,2,1,32,0,0,0,0,0,0,0,173,227.2,235.5,445.0,90.5
71738,55,50,32,1173,0,0,1,32,0,0,0,6,0,0,0,96,120.2,188.1,277.0,58.5
78607,50,48,77,2965,1,1,5,63,0,0,0,5,0,0,0,424,505.8,423.9,274.0,120.4
193111,45,45,111,2484,6,2,6,54,0,0,0,6,0,0,10,410,516.4,493.1,656.0,165.9
87396,45,43,16,683,0,0,1,16,0,0,0,1,0,0,0,102,106.8,127.7,53.0,28.8
18665,45,44,67,2339,1,1,5,44,0,0,0,5,0,0,3,404,358.0,116.5,173.0,64.9
90440,45,43,28,1128,0,0,2,25,0,0,0,2,0,0,0,172,198.2,55.4,92.0,34.7
81048,55,53,26,636,1,0,0,13,0,0,0,0,1,0,0,67,59.6,67.3,231.0,35.3
124165,55,50,3,24,0,0,0,2,0,0,0,0,0,0,0,12,4.4,0.6,0.0,0.5
28082,45,44,1,21,0,0,0,1,0,0,0,0,0,1,0,6,4.0,0.0,0.0,0.4
113564,45,43,32,1292,0,0,3,23,0,0,0,4,0,0,2,201,273.2,109.2,218.0,60.2
101061,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
128348,45,45,18,756,0,0,1,20,0,0,0,1,0,0,0,122,177.2,18.3,31.0,22.7
432735,45,44,13,219,0,0,0,9,0,0,0,0,0,0,0,25,13.8,18.2,47.0,7.1
233849,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
232667,40,39,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
139110,50,44,24,723,0,1,3,9,0,0,0,0,0,0,0,131,115.8,261.6,105.0,48.3
76306,45,44,19,692,0,0,1,18,0,0,0,1,0,0,0,79,70.2,109.1,88.0,26.4
439485,45,45,5,32,0,0,0,2,0,0,0,0,0,0,0,14,6.6,0.8,17.0,2.5
444253,40,40,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
431924,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
178304,50,43,84,1223,6,4,3,15,0,0,0,1,0,0,11,248,303.0,163.1,530.0,98.1
63426,50,52,142,3345,2,4,13,39,0,0,0,7,0,0,8,639,641.0,554.5,338.0,153.5
87121,45,42,2,6,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.3,0.0,0.0
146610,45,45,111,2915,0,1,12,28,0,0,0,4,0,0,6,552,576.6,262.3,246.0,108.6
82691,45,50,142,3420,2,4,13,39,0,0,0,7,0,0,7,602,559.8,485.7,241.0,128.6
108416,45,47,133,3187,2,1,13,33,0,0,0,3,1,0,9,592,641.4,25.4,587.0,125.4
18832,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
153723,40,46,144,2452,5,4,10,29,0,0,0,5,0,0,15,539,502.8,382.9,449.0,133.9
18867,60,52,57,1037,3,2,4,10,0,0,0,1,1,0,9,159,175.4,186.2,348.0,69.9
213280,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
59614,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
47247,50,47,101,2515,5,2,8,30,0,0,0,8,0,0,13,464,527.4,648.8,419.0,159.6
79934,50,47,98,3089,1,3,13,36,0,0,0,8,0,0,6,563,608.4,808.8,100.0,151.8
27436,55,54,65,1810,2,2,7,18,0,0,0,2,0,0,6,201,303.4,268.4,584.0,115.2
40386,45,46,123,3242,0,1,13,37,0,0,0,4,0,0,6,639,707.6,212.1,103.0,102.7
74854,45,43,3,180,0,0,0,6,0,0,0,0,0,5,0,23,28.0,0.0,0.0,2.8
49083,55,50,13,360,0,0,1,5,0,0,0,2,0,0,0,38,46.2,77.4,25.0,14.9
7645,45,41,6,240,0,0,0,6,0,0,0,0,0,0,0,50,75.4,4.8,2.0,8.2
171975,55,49,33,669,1,2,2,6,0,0,0,1,0,0,1,73,79.8,72.8,156.0,30.4
90518,50,45,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,4.0,0.2
172649,45,52,160,3240,0,1,13,33,0,1,0,2,0,97,16,688,718.8,10.0,18.0,74.8
167878,50,47,19,590,0,0,2,4,0,0,0,0,0,0,0,84,78.4,108.5,65.0,25.3
169432,60,55,86,2105,6,1,9,25,0,0,0,4,0,0,6,300,424.4,186.9,830.0,143.7
194126,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
87447,45,43,9,243,0,0,0,2,0,0,0,2,0,0,0,40,34.2,21.5,29.0,8.5
18440,45,44,2,33,0,0,0,2,0,0,0,0,0,0,0,3,4.0,1.6,6.0,1.0
49384,45,45,1,15,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.0,0.0,0.1
83427,40,40,14,504,0,0,1,11,0,0,0,0,0,0,2,87,106.8,30.4,2.0,14.0
207189,50,47,40,943,1,1,4,11,0,0,0,0,0,0,3,147,152.4,66.0,82.0,30.3
147612,50,47,5,107,0,0,0,4,0,0,0,0,0,0,0,15,9.4,28.6,22.0,6.1
222786,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
93100,50,45,51,1496,1,0,4,26,0,0,0,3,0,0,6,286,363.8,81.3,183.0,62.8
40146,50,48,75,2742,1,1,7,52,0,0,0,3,1,0,0,432,436.8,538.5,234.0,121.1
213482,50,46,18,778,0,1,1,20,0,0,0,1,0,0,0,93,112.0,44.2,77.0,23.3
171771,45,44,84,3057,1,1,7,57,1,0,0,4,0,0,5,539,729.8,45.5,95.0,87.5
88900,45,44,85,2451,1,3,7,39,0,0,0,4,1,0,8,432,566.2,101.5,97.0,76.6
80447,45,41,10,558,0,0,1,18,0,0,0,1,0,0,1,85,96.8,3.7,77.0,17.7
232797,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
78356,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
84939,60,76,198,2800,22,2,6,44,0,0,1,3,0,0,40,736,1010.0,458.3,1558.0,302.4
220598,50,49,45,655,3,2,3,12,0,0,0,1,0,0,2,165,170.8,130.7,235.0,53.4
20452,50,46,62,1386,2,3,5,20,0,0,0,0,0,0,4,159,190.8,264.8,536.0,99.4
153371,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
40383,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
58376,45,45,104,2520,0,0,7,35,0,1,0,0,0,79,8,491,652.0,10.0,0.0,66.0
107265,45,42,29,900,0,0,2,25,0,0,0,0,0,30,3,166,219.4,0.0,0.0,22.1
83283,65,62,107,2763,4,4,7,51,0,0,0,2,0,0,8,412,517.2,539.1,752.0,181.2
101178,60,57,117,3420,5,4,9,60,0,0,2,9,0,0,8,587,864.6,989.9,548.0,240.7
96787,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
91047,55,52,98,1706,5,4,7,25,0,0,0,4,0,0,10,301,418.2,274.9,431.0,112.4
151086,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
132015,50,48,75,2750,0,3,7,51,0,0,0,5,0,0,1,412,493.0,469.0,368.0,133.1
204481,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
193109,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
78056,45,43,51,1855,0,0,5,38,0,0,0,5,0,0,1,301,333.2,272.9,69.0,67.6
158534,50,44,32,944,0,1,2,12,0,0,0,1,0,0,2,194,168.2,108.6,48.0,32.2
200439,60,53,78,1095,4,4,4,17,0,0,0,0,0,0,8,242,226.2,184.9,524.0,92.3
431131,55,52,40,920,2,2,2,14,0,0,0,4,1,0,3,151,224.4,153.4,252.0,62.9
167075,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
128198,55,55,34,753,0,3,1,17,0,0,0,2,0,0,0,99,149.4,203.7,267.0,62.0
135720,45,42,9,275,0,1,1,8,0,0,0,0,1,0,0,46,58.4,26.0,6.0,8.9
200088,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
198044,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
214466,45,45,24,389,0,2,3,4,0,0,0,0,0,0,1,84,70.2,53.2,43.0,16.5
203389,45,45,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0.0,17.0,2.0
214470,40,40,2,90,0,0,0,1,0,0,0,0,0,0,0,10,8.4,16.7,3.0,2.8
449781,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
422306,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
174590,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
115556,55,53,41,1430,0,0,4,19,0,0,0,6,0,0,2,223,279.8,172.4,94.0,54.4
39194,55,52,62,1644,1,1,4,24,0,0,0,2,0,0,5,346,398.4,56.1,63.0,51.9
55605,55,53,97,2957,2,2,7,39,1,0,0,7,0,0,6,576,773.6,196.0,182.0,115.2
173904,55,53,64,2431,0,2,4,37,0,0,0,6,0,0,4,443,550.0,31.0,82.0,66.5
77794,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
234908,50,48,3,66,0,0,0,3,0,0,0,1,0,0,0,9,18.6,12.5,0.0,3.1
80226,50,51,124,2699,1,7,9,33,1,0,0,2,1,0,15,623,655.2,508.1,252.0,141.6
78830,110,110,158,2588,18,2,6,36,0,0,0,4,0,0,26,587,843.8,391.0,1071.0,230.6
165990,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
37915,55,53,98,1808,0,0,6,21,0,1,0,0,0,80,13,422,564.6,0.0,0.0,56.5
102884,45,41,58,1612,0,0,2,26,0,1,0,1,0,59,6,300,449.8,10.0,0.0,46.1
85971,95,97,169,2478,11,13,7,32,0,0,1,0,2,0,18,544,800.6,606.1,1144.0,254.6
80607,90,86,48,1090,2,2,1,18,0,0,0,5,0,0,6,205,262.4,348.9,225.0,83.3
108823,85,83,117,1845,8,6,4,25,0,0,0,2,0,0,12,349,531.2,328.6,627.0,148.9
95715,75,70,100,2235,4,5,6,29,0,0,0,3,0,0,3,330,494.6,477.1,751.0,172.1
62974,60,57,65,1203,2,5,5,12,0,0,0,3,0,0,2,220,226.2,284.2,337.0,84.5
157668,55,52,52,2223,0,0,6,31,0,0,0,9,0,0,0,369,361.8,323.4,74.0,76.1
54756,50,47,1,24,0,0,0,2,0,0,0,1,0,0,0,5,1.2,0.9,0.0,0.2
45268,50,48,69,2451,2,1,7,31,0,0,0,8,0,0,0,386,346.0,275.7,189.0,81.0
93264,50,48,36,1340,0,2,3,23,0,0,0,5,0,0,0,172,297.2,100.2,56.0,45.6
168764,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
209042,45,42,7,74,0,0,0,1,0,0,0,0,0,0,0,23,15.2,1.6,0.0,1.8
231372,60,58,45,1002,2,2,1,17,0,0,0,3,0,0,2,220,274.2,194.8,122.0,59.2
447235,45,43,2,6,0,0,0,0,0,0,0,0,0,0,0,6,0.2,0.1,0.0,0.0
200826,75,73,54,1482,0,3,6,18,0,0,0,6,0,0,3,250,303.2,459.4,176.0,93.9
184349,55,54,9,341,0,0,0,5,0,0,0,0,0,0,0,41,45.4,39.9,34.0,11.9
168566,50,50,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,18.0,1.8
175941,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
39215,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
214572,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
199584,40,39,17,525,0,0,2,7,0,0,0,1,0,0,0,100,134.4,17.2,20.0,17.1
195774,50,46,7,62,0,0,0,1,0,0,0,0,0,0,0,20,17.2,34.3,20.0,7.2
194252,75,69,43,699,3,1,2,9,0,0,0,2,0,0,5,141,174.2,187.3,147.0,50.8
448791,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
461195,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
40868,50,46,21,1022,0,1,2,28,0,0,0,5,0,0,0,153,171.4,208.4,62.0,44.1
85624,45,43,73,2250,0,2,7,35,0,0,0,1,2,0,4,382,477.0,55.3,164.0,69.9
155651,45,43,66,1815,1,0,6,31,0,0,0,3,0,0,4,281,351.2,201.3,109.0,66.4
20145,45,41,26,1509,0,0,3,33,1,0,0,4,1,0,1,185,216.6,75.2,32.0,31.7
54484,45,42,54,2236,0,1,5,46,0,0,0,5,0,0,0,366,363.2,320.9,58.0,74.4
41338,45,41,77,2488,0,0,9,37,0,0,0,7,0,0,3,441,458.0,34.8,57.0,55.1
52940,45,40,36,606,0,1,4,5,1,0,0,1,0,0,7,148,116.0,108.4,46.0,27.1
220166,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
41945,40,39,1,56,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.1,8.0,1.0
41725,65,62,109,2224,10,2,6,39,0,0,1,3,0,0,15,403,536.0,378.5,801.0,171.4
94924,65,61,88,2097,4,5,8,33,0,0,0,3,0,0,9,330,458.4,602.3,896.0,195.4
73426,60,55,39,741,2,1,0,17,0,0,0,1,0,0,2,117,106.2,129.5,287.0,51.2
173514,50,47,4,65,0,0,0,3,0,0,0,1,0,0,0,8,6.2,13.6,17.0,3.7
9089,50,49,137,3420,0,0,9,64,0,1,0,1,0,117,17,686,904.6,10.1,17.0,93.5
206882,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
121599,60,54,113,3156,4,4,10,61,1,0,0,9,0,0,9,459,529.6,539.0,667.0,173.4
61566,60,56,60,1641,3,0,5,27,0,0,0,4,0,0,0,194,237.8,293.4,350.0,88.0
108413,55,53,62,2249,1,1,5,46,0,0,0,9,0,0,3,265,352.2,413.1,270.0,103.6
43250,50,48,33,964,1,0,1,26,0,0,0,2,0,0,2,153,174.8,219.2,221.0,61.6
157775,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
38439,50,48,78,2627,0,4,8,48,0,0,0,8,0,0,7,394,482.8,313.6,102.0,90.0
89085,45,44,36,919,0,1,2,14,0,0,0,1,0,0,2,142,162.2,130.3,55.0,34.5
216058,45,43,4,18,0,0,0,2,0,0,0,0,0,0,0,10,7.4,0.8,7.0,1.5
60232,50,48,61,2359,2,0,4,49,0,0,0,6,0,0,2,353,550.6,67.5,403.0,102.1
50175,60,58,39,813,2,1,1,15,0,0,0,0,0,0,3,93,128.2,51.5,350.0,53.0
18656,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
232185,65,59,107,2023,5,7,6,35,0,0,0,1,0,0,7,300,392.0,391.9,637.0,142.2
96767,40,39,1,57,0,0,0,6,0,0,0,0,0,0,0,12,8.0,1.0,0.0,1.0
175353,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
475168,50,48,3,22,0,0,0,1,0,0,0,0,0,0,0,8,4.2,6.4,8.0,1.7
168290,50,46,6,67,0,0,0,3,0,0,0,1,0,0,0,20,29.4,5.0,2.0,3.6
194401,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
55459,50,45,79,2727,3,0,5,51,0,0,0,7,0,0,5,444,535.4,441.0,180.0,115.9
40669,45,45,81,2786,2,0,7,44,1,0,0,4,0,0,0,453,579.0,37.8,168.0,78.4
105717,45,41,26,930,0,1,2,18,0,0,0,4,1,0,3,166,240.8,128.6,53.0,42.4
20658,45,41,10,588,0,0,0,14,0,0,0,2,0,0,0,90,110.4,50.5,12.0,17.4
81012,45,44,74,2235,0,3,7,39,0,0,0,7,0,0,7,423,491.2,333.7,76.0,90.5
219924,45,43,76,2765,3,1,4,54,0,0,0,8,0,0,3,424,610.0,64.3,210.0,88.7
166640,45,43,40,1176,1,0,3,24,0,0,0,2,0,0,3,210,268.0,18.5,149.0,43.6
48717,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
222018,40,40,6,270,0,0,0,3,0,0,0,0,0,0,0,32,48.0,25.2,1.0,7.4
41464,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
43020,60,60,9,106,1,0,0,4,0,0,0,0,0,0,2,27,35.6,2.2,39.0,7.7
209925,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
37096,50,49,83,2117,0,0,5,34,0,1,0,1,0,72,5,414,531.2,0.0,0.0,53.2
57531,70,71,111,1767,10,4,3,30,0,0,0,3,0,0,8,284,552.8,377.4,1094.0,201.7
101537,70,66,66,1493,1,4,7,27,0,0,0,1,0,0,1,299,377.2,414.7,355.0,114.8
86934,65,61,50,1370,0,3,2,30,0,0,0,1,0,0,3,234,219.0,464.8,281.0,96.5
56377,60,52,70,981,5,1,3,17,0,0,0,2,0,0,10,231,284.4,265.7,329.0,87.9
18987,55,50,87,1504,5,5,3,33,0,0,0,4,0,0,8,312,422.2,552.1,320.0,129.7
54102,50,46,8,209,0,0,0,5,0,0,0,0,0,0,0,14,6.4,7.0,4.0,1.5
204480,50,47,105,3420,1,5,7,62,0,0,0,6,0,0,8,616,715.8,350.8,259.0,132.5
18073,50,49,105,2675,4,4,7,44,0,0,0,5,0,0,8,504,542.2,602.2,164.0,131.1
42824,45,43,7,112,0,0,0,2,0,0,0,0,0,0,0,20,8.4,3.7,0.0,1.1
179830,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
217593,65,60,93,2167,2,6,6,35,0,0,0,3,0,0,4,346,350.4,359.7,381.0,109.2
59779,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
40694,45,44,18,686,0,0,0,17,1,0,0,0,0,36,1,134,239.0,0.0,0.0,23.9
103123,75,68,102,2259,7,3,5,41,0,0,0,1,0,0,11,327,450.4,354.5,1012.0,180.9
181008,60,56,9,132,0,0,0,3,0,0,0,0,0,0,0,16,5.2,22.9,47.0,7.3
19194,40,39,20,435,0,0,2,6,0,0,0,1,0,15,2,86,112.0,0.0,0.0,11.2
183487,45,44,2,31,0,0,0,1,0,0,0,0,0,0,0,10,12.6,3.8,9.0,2.5
447879,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
232391,40,40,8,440,0,0,0,8,0,0,0,0,0,0,0,48,78.0,10.7,9.0,9.8
459373,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
243710,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
32259,45,39,3,180,0,0,0,5,0,0,0,0,0,6,0,27,49.6,0.0,0.0,4.9
215439,50,48,41,1039,3,0,1,18,1,0,0,0,0,0,3,155,254.2,73.1,293.0,62.1
178186,65,64,44,916,1,4,1,13,0,0,0,0,0,0,3,173,221.4,235.0,342.0,79.8
215407,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
222017,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
87835,60,65,167,2836,4,8,12,31,0,0,0,1,0,0,15,590,576.2,340.5,681.0,160.0
114128,55,55,123,2885,2,3,11,35,0,0,0,4,0,0,6,537,543.6,379.2,299.0,122.4
94147,50,51,118,3420,0,0,13,40,0,0,0,5,0,0,7,648,556.4,68.8,0.0,62.4
90585,50,49,97,1980,0,1,12,15,0,0,0,1,1,0,10,470,477.0,85.8,119.0,68.4
216054,45,41,32,644,0,0,3,6,0,0,0,1,0,0,1,134,130.4,96.2,56.0,28.1
107613,45,47,103,2703,2,2,10,34,0,0,0,10,1,0,8,525,621.2,160.7,298.0,108.1
214048,40,39,5,184,0,0,0,2,0,0,0,0,0,0,0,24,35.2,1.2,0.0,3.7
102057,75,80,194,3241,17,7,15,36,0,0,0,3,0,0,33,685,911.6,668.2,1680.0,325.4
194634,65,60,105,2278,7,3,10,28,0,0,0,4,0,0,12,348,457.8,453.3,1139.0,204.9
38533,50,53,153,3420,0,0,13,40,0,2,0,0,0,90,8,680,741.0,0.0,0.0,74.3
19236,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
168399,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
171317,55,52,97,3053,2,2,13,35,0,0,0,9,0,0,7,498,538.6,445.4,307.0,129.1
19624,55,53,113,3105,1,7,11,36,0,0,0,7,0,0,12,617,712.0,1200.1,122.0,204.0
222531,50,47,11,125,0,1,0,2,0,0,0,0,0,0,0,39,6.6,44.1,12.0,6.3
159533,50,56,130,2599,4,9,7,33,0,0,0,1,0,0,14,522,727.2,786.4,583.0,209.7
165808,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
166324,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
151589,45,44,100,2790,4,0,11,34,1,0,0,5,0,0,9,426,529.2,160.6,282.0,96.8
178876,50,46,1,162,0,0,0,6,0,0,0,1,0,0,0,22,35.6,7.0,0.0,4.3
209353,60,54,23,292,2,0,1,6,0,0,0,0,0,0,0,69,85.2,35.6,155.0,27.5
247632,50,49,57,920,3,3,1,12,0,0,0,3,0,0,0,194,227.8,232.0,260.0,71.8
194798,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
232361,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
250604,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
245923,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
179456,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
232351,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
428610,45,45,1,6,0,0,0,0,0,0,0,0,0,0,0,4,2.6,10.4,0.0,1.3
200600,55,49,25,285,1,1,3,0,0,0,0,0,0,0,2,74,62.4,73.3,148.0,28.4
474003,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
